"Station","Latitude","Longitude","Depth","Temperature"
3,43.811,-69.568,12.757,16.0468
3,43.811,-69.568,12.747,16.0461
3,43.811,-69.568,12.833,16.0359
3,43.811,-69.568,13.017,15.9914
3,43.811,-69.568,13.269,15.9774
3,43.811,-69.568,13.563,15.9697
3,43.811,-69.568,13.83,15.9674
3,43.811,-69.568,13.97,15.9652
3,43.811,-69.568,13.987,15.9664
3,43.811,-69.568,14.008,15.9671
3,43.811,-69.568,14.158,15.966
3,43.811,-69.568,14.404,15.9519
3,43.811,-69.568,14.643,15.9298
3,43.811,-69.568,14.859,15.9173
3,43.811,-69.568,15.062,15.9098
3,43.811,-69.568,15.222,15.904
3,43.811,-69.568,15.277,15.9078
3,43.811,-69.568,15.201,15.9078
3,43.811,-69.568,15.153,15.9214
3,43.811,-69.568,15.3,15.9128
3,43.811,-69.568,15.59,15.8901
3,43.811,-69.568,15.889,15.8263
3,43.811,-69.568,16.121,15.7435
3,43.811,-69.568,16.321,15.6941
3,43.811,-69.568,16.528,15.6801
3,43.811,-69.568,16.72,15.6641
3,43.811,-69.568,16.875,15.6591
3,43.811,-69.568,16.975,15.6582
3,43.811,-69.568,16.988,15.6602
3,43.811,-69.568,16.949,15.6627
3,43.811,-69.568,16.994,15.6589
3,43.811,-69.568,17.231,15.6488
3,43.811,-69.568,17.6,15.5579
3,43.811,-69.568,17.945,15.4282
3,43.811,-69.568,18.142,15.3899
3,43.811,-69.568,18.223,15.3878
3,43.811,-69.568,18.26,15.3968
3,43.811,-69.568,18.282,15.4321
3,43.811,-69.568,18.349,15.4496
3,43.811,-69.568,18.497,15.3991
3,43.811,-69.568,18.666,15.3833
3,43.811,-69.568,18.838,15.3854
3,43.811,-69.568,19.069,15.3856
3,43.811,-69.568,19.354,15.3806
3,43.811,-69.568,19.626,15.3734
3,43.811,-69.568,19.805,15.3534
3,43.811,-69.568,19.904,15.3115
3,43.811,-69.568,19.995,15.2452
3,43.811,-69.568,20.078,15.2797
3,43.811,-69.568,20.204,15.2132
3,43.811,-69.568,20.363,15.1446
3,43.811,-69.568,20.478,15.1297
3,43.811,-69.568,20.535,15.1237
3,43.811,-69.568,20.556,15.1262
3,43.811,-69.568,20.598,15.1237
3,43.811,-69.568,20.761,15.1022
3,43.811,-69.568,21.028,14.934
3,43.811,-69.568,21.296,14.7866
3,43.811,-69.568,21.552,14.7482
3,43.811,-69.568,21.827,14.6944
3,43.811,-69.568,22.116,14.6078
3,43.811,-69.568,22.385,14.4783
3,43.811,-69.568,22.526,14.4024
3,43.811,-69.568,22.495,14.4528
3,43.811,-69.568,22.418,14.5444
3,43.811,-69.568,22.424,14.5185
3,43.811,-69.568,22.532,14.4534
3,43.811,-69.568,22.685,14.4018
3,43.811,-69.568,22.825,14.3585
3,43.811,-69.568,22.976,14.3381
3,43.811,-69.568,23.172,14.2454
3,43.811,-69.568,23.364,14.1568
3,43.811,-69.568,23.501,14.1411
3,43.811,-69.568,23.634,14.0776
3,43.811,-69.568,23.809,14.0187
3,43.811,-69.568,24.009,13.9479
3,43.811,-69.568,24.25,13.9456
3,43.811,-69.568,24.543,13.9378
3,43.811,-69.568,24.799,13.9107
3,43.811,-69.568,24.924,13.9025
3,43.811,-69.568,24.888,13.9158
3,43.811,-69.568,24.835,13.9177
3,43.811,-69.568,24.935,13.9186
3,43.811,-69.568,25.194,13.8965
3,43.811,-69.568,25.487,13.8678
3,43.811,-69.568,25.723,13.8376
3,43.811,-69.568,25.908,13.8279
3,43.811,-69.568,26.065,13.7527
3,43.811,-69.568,26.169,13.6834
3,43.811,-69.568,26.187,13.6965
3,43.811,-69.568,26.158,13.735
3,43.811,-69.568,26.229,13.7331
3,43.811,-69.568,26.561,13.5986
3,43.811,-69.568,27.108,13.3944
3,43.811,-69.568,27.548,13.2581
3,43.811,-69.568,27.727,13.2076
3,43.811,-69.568,27.712,13.2923
3,43.811,-69.568,27.681,13.3872
3,43.811,-69.568,27.739,13.3924
3,43.811,-69.568,27.922,13.3494
3,43.811,-69.568,28.08,13.2589
3,43.811,-69.568,28.117,13.178
3,43.811,-69.568,28.123,13.1973
3,43.811,-69.568,28.205,13.0723
3,43.811,-69.568,28.375,13.0175
3,43.811,-69.568,28.629,13.0019
3,43.811,-69.568,28.941,12.9828
3,43.811,-69.568,29.318,12.9633
3,43.811,-69.568,29.685,12.9268
3,43.811,-69.568,29.933,12.8774
3,43.811,-69.568,30.055,12.8199
3,43.811,-69.568,30.092,12.8267
3,43.811,-69.568,30.124,12.8253
3,43.811,-69.568,30.217,12.7596
3,43.811,-69.568,30.409,12.7019
3,43.811,-69.568,30.638,12.6671
3,43.811,-69.568,30.82,12.6549
3,43.811,-69.568,30.923,12.6513
3,43.811,-69.568,30.984,12.6493
3,43.811,-69.568,31.046,12.6532
3,43.811,-69.568,31.146,12.647
3,43.811,-69.568,31.326,12.6465
3,43.811,-69.568,31.634,12.6396
3,43.811,-69.568,31.989,12.5964
3,43.811,-69.568,32.279,12.5928
3,43.811,-69.568,32.468,12.5879
3,43.811,-69.568,32.612,12.5747
3,43.811,-69.568,32.764,12.5204
3,43.811,-69.568,32.953,12.4452
3,43.811,-69.568,33.176,12.4009
3,43.811,-69.568,33.372,12.3501
3,43.811,-69.568,33.486,12.3167
3,43.811,-69.568,33.553,12.2996
3,43.811,-69.568,33.668,12.301
3,43.811,-69.568,33.844,12.2722
3,43.811,-69.568,33.968,12.2629
3,43.811,-69.568,34.012,12.2639
3,43.811,-69.568,34.081,12.2614
3,43.811,-69.568,34.253,12.2504
3,43.811,-69.568,34.479,12.2384
3,43.811,-69.568,34.713,12.2331
3,43.811,-69.568,34.934,12.2273
3,43.811,-69.568,35.104,12.2224
3,43.811,-69.568,35.243,12.2164
3,43.811,-69.568,35.451,12.2105
3,43.811,-69.568,35.741,12.1984
3,43.811,-69.568,35.997,12.1616
3,43.811,-69.568,36.139,12.152
3,43.811,-69.568,36.196,12.1492
3,43.811,-69.568,36.223,12.1508
3,43.811,-69.568,36.267,12.1491
3,43.811,-69.568,36.421,12.1427
3,43.811,-69.568,36.701,12.1372
3,43.811,-69.568,36.963,12.1315
3,43.811,-69.568,37.09,12.1263
3,43.811,-69.568,37.115,12.1263
3,43.811,-69.568,37.155,12.1257
3,43.811,-69.568,37.249,12.1138
3,43.811,-69.568,37.405,12.0647
3,43.811,-69.568,37.675,11.9791
3,43.811,-69.568,38.026,11.9337
3,43.811,-69.568,38.291,11.8694
3,43.811,-69.568,38.368,11.8549
3,43.811,-69.568,38.387,11.8579
3,43.811,-69.568,38.558,11.8549
3,43.811,-69.568,38.914,11.8156
3,43.811,-69.568,39.265,11.7886
3,43.811,-69.568,39.409,11.7823
3,43.811,-69.568,39.457,11.7811
3,43.811,-69.568,39.54,11.7841
3,43.811,-69.568,39.545,11.795
3,43.811,-69.568,39.509,11.7981
3,43.811,-69.568,39.53,11.7883
3,43.811,-69.568,39.565,11.7814
3,43.811,-69.568,39.634,11.786
3,43.811,-69.568,39.813,11.7827
3,43.811,-69.568,40.083,11.7641
3,43.811,-69.568,40.434,11.7383
3,43.811,-69.568,40.817,11.6686
3,43.811,-69.568,41.113,11.5898
3,43.811,-69.568,41.287,11.5415
3,43.811,-69.568,41.352,11.5386
3,43.811,-69.568,41.344,11.5496
3,43.811,-69.568,41.318,11.5657
3,43.811,-69.568,41.389,11.5411
3,43.811,-69.568,41.556,11.5399
3,43.811,-69.568,41.717,11.5364
3,43.811,-69.568,41.852,11.5357
3,43.811,-69.568,42.014,11.5359
3,43.811,-69.568,42.198,11.5357
3,43.811,-69.568,42.296,11.5357
3,43.811,-69.568,42.268,11.5354
3,43.811,-69.568,42.185,11.5346
3,43.811,-69.568,42.231,11.5341
3,43.811,-69.568,42.515,11.533
3,43.811,-69.568,42.952,11.5022
3,43.811,-69.568,43.312,11.4652
3,43.811,-69.568,43.428,11.4557
3,43.811,-69.568,43.358,11.4721
3,43.811,-69.568,43.327,11.4865
3,43.811,-69.568,43.541,11.4646
3,43.811,-69.568,43.931,11.4465
3,43.811,-69.568,44.249,11.3872
3,43.811,-69.568,44.347,11.358
3,43.811,-69.568,44.336,11.3714
3,43.811,-69.568,44.382,11.399
3,43.811,-69.568,44.417,11.3738
3,43.811,-69.568,44.339,11.3674
3,43.811,-69.568,44.27,11.3855
3,43.811,-69.568,44.238,11.4162
3,43.811,-69.568,44.219,11.4233
3,43.811,-69.568,44.217,11.4243
3,43.811,-69.568,44.232,11.4223
3,43.811,-69.568,44.267,11.4144
3,43.811,-69.568,44.397,11.3754
3,43.811,-69.568,44.589,11.3544
3,43.811,-69.568,44.778,11.3324
3,43.811,-69.568,44.892,11.3275
3,43.811,-69.568,44.912,11.3256
3,43.811,-69.568,44.781,11.3426
3,43.811,-69.568,44.595,11.355
3,43.811,-69.568,44.474,11.3703
3,43.811,-69.568,44.415,11.3954
3,43.811,-69.568,44.365,11.3752
3,43.811,-69.568,44.361,11.382
3,43.811,-69.568,44.501,11.3652
3,43.811,-69.568,44.726,11.3431
3,43.811,-69.568,44.837,11.3283
3,43.811,-69.568,44.74,11.3464
3,43.811,-69.568,44.61,11.3629
3,43.811,-69.568,44.595,11.3638
3,43.811,-69.568,44.617,11.3618
3,43.811,-69.568,44.622,11.3589
3,43.811,-69.568,44.694,11.3503
3,43.811,-69.568,44.817,11.3379
3,43.811,-69.568,44.87,11.3286
3,43.811,-69.568,44.804,11.3382
3,43.811,-69.568,44.64,11.3548
3,43.811,-69.568,44.407,11.3772
3,43.811,-69.568,44.207,11.391
3,43.811,-69.568,44.183,11.3984
3,43.811,-69.568,44.424,11.393
3,43.811,-69.568,44.791,11.3506
3,43.811,-69.568,45.044,11.2716
3,43.811,-69.568,45.048,11.2871
3,43.811,-69.568,44.895,11.3664
3,43.811,-69.568,44.774,11.3681
3,43.811,-69.568,44.737,11.3685
3,43.811,-69.568,44.716,11.3711
3,43.811,-69.568,44.645,11.3764
3,43.811,-69.568,44.505,11.3895
3,43.811,-69.568,44.324,11.4025
3,43.811,-69.568,44.203,11.4122
3,43.811,-69.568,44.23,11.4164
3,43.811,-69.568,44.418,11.3987
3,43.811,-69.568,44.709,11.3689
3,43.811,-69.568,44.998,11.3165
3,43.811,-69.568,45.123,11.2594
4,43.753,-69.501,1.233,16.5432
4,43.753,-69.501,1.129,16.6315
4,43.753,-69.501,1.165,16.6597
4,43.753,-69.501,1.23,16.6576
4,43.753,-69.501,1.246,16.6683
4,43.753,-69.501,1.265,16.6497
4,43.753,-69.501,1.316,16.6326
4,43.753,-69.501,1.306,16.6456
4,43.753,-69.501,1.22,16.6604
4,43.753,-69.501,1.159,16.6656
4,43.753,-69.501,1.165,16.6666
4,43.753,-69.501,1.206,16.66
4,43.753,-69.501,1.267,16.6294
4,43.753,-69.501,1.325,16.5267
4,43.753,-69.501,1.339,16.5038
4,43.753,-69.501,1.24,16.5656
4,43.753,-69.501,1.163,16.612
4,43.753,-69.501,1.188,16.6494
4,43.753,-69.501,1.379,16.6346
4,43.753,-69.501,1.653,16.4298
4,43.753,-69.501,1.953,16.3027
4,43.753,-69.501,2.164,16.2982
4,43.753,-69.501,2.278,16.2966
4,43.753,-69.501,2.396,16.2953
4,43.753,-69.501,2.63,16.2989
4,43.753,-69.501,2.995,16.3039
4,43.753,-69.501,3.362,16.3141
4,43.753,-69.501,3.611,16.3387
4,43.753,-69.501,3.711,16.3389
4,43.753,-69.501,3.755,16.3386
4,43.753,-69.501,3.905,16.338
4,43.753,-69.501,4.148,16.331
4,43.753,-69.501,4.374,16.3095
4,43.753,-69.501,4.503,16.2987
4,43.753,-69.501,4.576,16.2856
4,43.753,-69.501,4.661,16.2405
4,43.753,-69.501,4.801,16.1932
4,43.753,-69.501,4.988,16.1507
4,43.753,-69.501,5.16,16.0947
4,43.753,-69.501,5.311,16.07
4,43.753,-69.501,5.5,16.0273
4,43.753,-69.501,5.678,16.0089
4,43.753,-69.501,5.773,15.9982
4,43.753,-69.501,5.841,15.9916
4,43.753,-69.501,5.994,15.9845
4,43.753,-69.501,6.186,15.9771
4,43.753,-69.501,6.347,15.9676
4,43.753,-69.501,6.482,15.9614
4,43.753,-69.501,6.594,15.9285
4,43.753,-69.501,6.714,15.895
4,43.753,-69.501,6.838,15.8754
4,43.753,-69.501,7.014,15.855
4,43.753,-69.501,7.313,15.8056
4,43.753,-69.501,7.68,15.7334
4,43.753,-69.501,7.956,15.7048
4,43.753,-69.501,8.116,15.6943
4,43.753,-69.501,8.238,15.688
4,43.753,-69.501,8.35,15.6782
4,43.753,-69.501,8.514,15.6531
4,43.753,-69.501,8.813,15.6314
4,43.753,-69.501,9.219,15.5871
4,43.753,-69.501,9.622,15.5294
4,43.753,-69.501,10.007,15.5193
4,43.753,-69.501,10.407,15.492
4,43.753,-69.501,10.746,15.4506
4,43.753,-69.501,10.942,15.409
4,43.753,-69.501,10.987,15.4022
4,43.753,-69.501,10.974,15.4154
4,43.753,-69.501,11.014,15.4037
4,43.753,-69.501,11.238,15.3762
4,43.753,-69.501,11.635,15.3306
4,43.753,-69.501,12.014,15.272
4,43.753,-69.501,12.259,15.2423
4,43.753,-69.501,12.395,15.2126
4,43.753,-69.501,12.536,15.1904
4,43.753,-69.501,12.799,15.1128
4,43.753,-69.501,13.165,15.0255
4,43.753,-69.501,13.502,14.9537
4,43.753,-69.501,13.764,14.9153
4,43.753,-69.501,13.978,14.8988
4,43.753,-69.501,14.22,14.896
4,43.753,-69.501,14.562,14.858
4,43.753,-69.501,14.953,14.8101
4,43.753,-69.501,15.26,14.726
4,43.753,-69.501,15.444,14.6807
4,43.753,-69.501,15.549,14.6583
4,43.753,-69.501,15.641,14.6499
4,43.753,-69.501,15.821,14.6304
4,43.753,-69.501,16.094,14.6013
4,43.753,-69.501,16.354,14.5856
4,43.753,-69.501,16.494,14.5802
4,43.753,-69.501,16.543,14.5781
4,43.753,-69.501,16.647,14.5756
4,43.753,-69.501,16.955,14.5542
4,43.753,-69.501,17.451,14.512
4,43.753,-69.501,17.928,14.4876
4,43.753,-69.501,18.309,14.4819
4,43.753,-69.501,18.644,14.4556
4,43.753,-69.501,18.956,14.3889
4,43.753,-69.501,19.172,14.3451
4,43.753,-69.501,19.274,14.3353
4,43.753,-69.501,19.374,14.3305
4,43.753,-69.501,19.608,14.3118
4,43.753,-69.501,19.955,14.256
4,43.753,-69.501,20.251,14.1519
4,43.753,-69.501,20.435,14.1097
4,43.753,-69.501,20.609,14.0877
4,43.753,-69.501,20.877,14.0374
4,43.753,-69.501,21.133,13.9953
4,43.753,-69.501,21.297,13.9776
4,43.753,-69.501,21.468,13.9674
4,43.753,-69.501,21.787,13.9176
4,43.753,-69.501,22.203,13.7806
4,43.753,-69.501,22.598,13.6941
4,43.753,-69.501,22.881,13.5807
4,43.753,-69.501,23.058,13.5456
4,43.753,-69.501,23.207,13.503
4,43.753,-69.501,23.459,13.291
4,43.753,-69.501,23.853,13.2211
4,43.753,-69.501,24.227,13.1391
4,43.753,-69.501,24.456,13.1279
4,43.753,-69.501,24.61,13.1235
4,43.753,-69.501,24.825,13.1065
4,43.753,-69.501,25.124,13.0907
4,43.753,-69.501,25.386,13.0557
4,43.753,-69.501,25.528,13.0169
4,43.753,-69.501,25.635,13.0023
4,43.753,-69.501,25.943,12.9167
4,43.753,-69.501,26.387,12.754
4,43.753,-69.501,26.685,12.7429
4,43.753,-69.501,26.775,12.7268
4,43.753,-69.501,26.827,12.7267
4,43.753,-69.501,27.054,12.7108
4,43.753,-69.501,27.516,12.6793
4,43.753,-69.501,27.985,12.6248
4,43.753,-69.501,28.295,12.6013
4,43.753,-69.501,28.509,12.5934
4,43.753,-69.501,28.772,12.575
4,43.753,-69.501,29.026,12.5567
4,43.753,-69.501,29.242,12.5516
4,43.753,-69.501,29.434,12.5491
4,43.753,-69.501,29.595,12.5416
4,43.753,-69.501,29.8,12.5237
4,43.753,-69.501,30.124,12.4848
4,43.753,-69.501,30.456,12.4732
4,43.753,-69.501,30.617,12.4745
4,43.753,-69.501,30.626,12.4758
4,43.753,-69.501,30.709,12.4754
4,43.753,-69.501,31.039,12.4804
4,43.753,-69.501,31.549,12.4413
4,43.753,-69.501,32.033,12.3317
4,43.753,-69.501,32.366,12.195
4,43.753,-69.501,32.67,12.0711
4,43.753,-69.501,32.996,12.0569
4,43.753,-69.501,33.256,12.0541
4,43.753,-69.501,33.413,12.0535
4,43.753,-69.501,33.533,12.0537
4,43.753,-69.501,33.716,12.0532
4,43.753,-69.501,33.979,12.0409
4,43.753,-69.501,34.247,12.0207
4,43.753,-69.501,34.387,11.987
4,43.753,-69.501,34.464,11.9725
4,43.753,-69.501,34.699,11.9298
4,43.753,-69.501,35.077,11.8179
4,43.753,-69.501,35.436,11.7715
4,43.753,-69.501,35.667,11.7706
4,43.753,-69.501,35.822,11.7703
4,43.753,-69.501,36.027,11.7742
4,43.753,-69.501,36.318,11.7702
4,43.753,-69.501,36.713,11.7531
4,43.753,-69.501,37.116,11.7513
4,43.753,-69.501,37.412,11.6569
4,43.753,-69.501,37.646,11.5841
4,43.753,-69.501,37.938,11.5561
4,43.753,-69.501,38.256,11.5213
4,43.753,-69.501,38.516,11.5048
4,43.753,-69.501,38.726,11.4701
4,43.753,-69.501,38.883,11.4084
4,43.753,-69.501,39.014,11.3903
4,43.753,-69.501,39.203,11.3793
4,43.753,-69.501,39.459,11.2373
4,43.753,-69.501,39.693,11.1289
4,43.753,-69.501,39.839,11.0989
4,43.753,-69.501,39.967,11.0745
4,43.753,-69.501,40.19,11.0504
4,43.753,-69.501,40.524,10.9931
4,43.753,-69.501,40.887,10.9917
4,43.753,-69.501,41.183,10.9875
4,43.753,-69.501,41.491,10.989
4,43.753,-69.501,41.95,10.9918
4,43.753,-69.501,42.509,10.971
4,43.753,-69.501,42.935,10.9514
4,43.753,-69.501,43.155,10.9404
4,43.753,-69.501,43.238,10.9395
4,43.753,-69.501,43.282,10.9369
4,43.753,-69.501,43.34,10.9308
4,43.753,-69.501,43.473,10.9284
4,43.753,-69.501,43.697,10.9104
4,43.753,-69.501,43.921,10.8757
4,43.753,-69.501,44.07,10.8441
4,43.753,-69.501,44.187,10.8292
4,43.753,-69.501,44.396,10.7547
4,43.753,-69.501,44.697,10.6009
4,43.753,-69.501,45.031,10.5417
4,43.753,-69.501,45.433,10.4939
4,43.753,-69.501,45.883,10.4605
4,43.753,-69.501,46.255,10.4068
4,43.753,-69.501,46.505,10.3417
4,43.753,-69.501,46.714,10.3404
4,43.753,-69.501,46.933,10.385
4,43.753,-69.501,47.135,10.4202
4,43.753,-69.501,47.366,10.4206
4,43.753,-69.501,47.69,10.3783
4,43.753,-69.501,48.038,10.3953
4,43.753,-69.501,48.288,10.4437
4,43.753,-69.501,48.404,10.4461
4,43.753,-69.501,48.4,10.4486
4,43.753,-69.501,48.36,10.4552
4,43.753,-69.501,48.44,10.4459
4,43.753,-69.501,48.698,10.4357
4,43.753,-69.501,49.099,10.4545
4,43.753,-69.501,49.647,10.3831
4,43.753,-69.501,50.256,10.3237
4,43.753,-69.501,50.672,10.3023
4,43.753,-69.501,50.896,10.2993
4,43.753,-69.501,51.091,10.2961
4,43.753,-69.501,51.375,10.2875
4,43.753,-69.501,51.691,10.2767
4,43.753,-69.501,51.942,10.2726
4,43.753,-69.501,52.103,10.2711
4,43.753,-69.501,52.272,10.2661
4,43.753,-69.501,52.523,10.2576
4,43.753,-69.501,52.782,10.2419
4,43.753,-69.501,52.957,10.2267
4,43.753,-69.501,53.069,10.2192
4,43.753,-69.501,53.265,10.2143
4,43.753,-69.501,53.615,10.2136
4,43.753,-69.501,54.03,10.209
4,43.753,-69.501,54.431,10.2141
4,43.753,-69.501,54.825,10.2091
4,43.753,-69.501,55.205,10.2076
4,43.753,-69.501,55.484,10.2106
4,43.753,-69.501,55.64,10.2105
4,43.753,-69.501,55.81,10.2161
4,43.753,-69.501,56.101,10.2174
4,43.753,-69.501,56.484,10.1823
4,43.753,-69.501,56.889,10.1118
4,43.753,-69.501,57.179,10.0929
4,43.753,-69.501,57.347,10.083
4,43.753,-69.501,57.518,10.069
4,43.753,-69.501,57.824,10.0274
4,43.753,-69.501,58.244,9.9757
4,43.753,-69.501,58.64,9.9751
4,43.753,-69.501,58.888,9.9895
4,43.753,-69.501,59.02,9.9887
4,43.753,-69.501,59.197,9.966
4,43.753,-69.501,59.474,9.8751
4,43.753,-69.501,59.773,9.8062
4,43.753,-69.501,60.068,9.7547
4,43.753,-69.501,60.42,9.6832
4,43.753,-69.501,60.73,9.6544
4,43.753,-69.501,60.909,9.6522
4,43.753,-69.501,61.119,9.654
4,43.753,-69.501,61.509,9.6603
4,43.753,-69.501,61.91,9.6576
4,43.753,-69.501,62.229,9.6206
4,43.753,-69.501,62.453,9.5946
4,43.753,-69.501,62.597,9.587
4,43.753,-69.501,62.735,9.5692
4,43.753,-69.501,62.956,9.5608
4,43.753,-69.501,63.347,9.5586
4,43.753,-69.501,63.849,9.5555
4,43.753,-69.501,64.182,9.5533
4,43.753,-69.501,64.297,9.5534
4,43.753,-69.501,64.449,9.5515
4,43.753,-69.501,64.742,9.5396
4,43.753,-69.501,65.104,9.5347
4,43.753,-69.501,65.428,9.5264
4,43.753,-69.501,65.614,9.5239
4,43.753,-69.501,65.691,9.5231
4,43.753,-69.501,65.833,9.5036
4,43.753,-69.501,66.09,9.4764
4,43.753,-69.501,66.401,9.444
4,43.753,-69.501,66.721,9.393
4,43.753,-69.501,67.053,9.3602
4,43.753,-69.501,67.47,9.3511
4,43.753,-69.501,67.939,9.289
4,43.753,-69.501,68.241,9.242
4,43.753,-69.501,68.349,9.2385
4,43.753,-69.501,68.48,9.2298
4,43.753,-69.501,68.807,9.2152
4,43.753,-69.501,69.259,9.2036
4,43.753,-69.501,69.63,9.2223
4,43.753,-69.501,69.849,9.2394
4,43.753,-69.501,70.039,9.237
4,43.753,-69.501,70.256,9.2341
4,43.753,-69.501,70.498,9.2304
4,43.753,-69.501,70.712,9.2245
4,43.753,-69.501,70.86,9.2269
4,43.753,-69.501,70.995,9.2332
4,43.753,-69.501,71.208,9.2392
4,43.753,-69.501,71.483,9.2387
4,43.753,-69.501,71.76,9.2371
4,43.753,-69.501,72.067,9.2024
4,43.753,-69.501,72.442,9.1189
4,43.753,-69.501,72.81,9.0451
4,43.753,-69.501,73.112,8.9859
4,43.753,-69.501,73.366,8.9869
4,43.753,-69.501,73.631,8.9959
4,43.753,-69.501,73.979,9.0099
4,43.753,-69.501,74.36,9.0751
4,43.753,-69.501,74.623,9.1023
4,43.753,-69.501,74.738,9.1028
4,43.753,-69.501,74.788,9.0995
4,43.753,-69.501,74.826,9.0981
4,43.753,-69.501,74.916,9.0949
4,43.753,-69.501,75.108,9.0892
4,43.753,-69.501,75.376,9.088
4,43.753,-69.501,75.661,9.0714
4,43.753,-69.501,76.013,9.0433
4,43.753,-69.501,76.448,9.0069
4,43.753,-69.501,76.874,8.9644
4,43.753,-69.501,77.259,8.9529
4,43.753,-69.501,77.594,8.938
4,43.753,-69.501,77.814,8.9329
4,43.753,-69.501,77.98,8.9268
4,43.753,-69.501,78.172,8.9134
4,43.753,-69.501,78.337,8.9075
4,43.753,-69.501,78.436,8.9035
4,43.753,-69.501,78.524,8.902
4,43.753,-69.501,78.736,8.8937
4,43.753,-69.501,79.088,8.8555
4,43.753,-69.501,79.49,8.7902
4,43.753,-69.501,79.873,8.7055
4,43.753,-69.501,80.205,8.6903
4,43.753,-69.501,80.516,8.6723
4,43.753,-69.501,80.827,8.6479
4,43.753,-69.501,81.067,8.6393
4,43.753,-69.501,81.293,8.6257
4,43.753,-69.501,81.56,8.623
4,43.753,-69.501,81.831,8.6231
4,43.753,-69.501,82.089,8.6216
4,43.753,-69.501,82.349,8.6054
4,43.753,-69.501,82.552,8.5973
4,43.753,-69.501,82.708,8.5763
4,43.753,-69.501,82.902,8.5612
4,43.753,-69.501,83.187,8.4606
4,43.753,-69.501,83.477,8.4272
4,43.753,-69.501,83.707,8.4213
4,43.753,-69.501,83.911,8.4184
4,43.753,-69.501,84.207,8.4151
4,43.753,-69.501,84.641,8.414
4,43.753,-69.501,85.072,8.4073
4,43.753,-69.501,85.363,8.3958
4,43.753,-69.501,85.532,8.3875
4,43.753,-69.501,85.614,8.3853
4,43.753,-69.501,85.609,8.3855
4,43.753,-69.501,85.654,8.3851
4,43.753,-69.501,85.969,8.4013
4,43.753,-69.501,86.526,8.4142
4,43.753,-69.501,87.036,8.4242
4,43.753,-69.501,87.233,8.4305
4,43.753,-69.501,87.177,8.4254
4,43.753,-69.501,87.079,8.4219
4,43.753,-69.501,87.181,8.4252
4,43.753,-69.501,87.524,8.4335
4,43.753,-69.501,87.948,8.4542
4,43.753,-69.501,88.313,8.4545
4,43.753,-69.501,88.61,8.4531
4,43.753,-69.501,88.892,8.4419
4,43.753,-69.501,89.18,8.4219
4,43.753,-69.501,89.456,8.3933
4,43.753,-69.501,89.709,8.3768
4,43.753,-69.501,89.954,8.3573
4,43.753,-69.501,90.165,8.3444
4,43.753,-69.501,90.27,8.3386
4,43.753,-69.501,90.298,8.3359
4,43.753,-69.501,90.43,8.3298
4,43.753,-69.501,90.769,8.309
4,43.753,-69.501,91.21,8.3064
4,43.753,-69.501,91.584,8.3099
4,43.753,-69.501,91.829,8.3077
4,43.753,-69.501,92.012,8.3063
4,43.753,-69.501,92.241,8.3091
4,43.753,-69.501,92.523,8.317
4,43.753,-69.501,92.78,8.3167
4,43.753,-69.501,92.933,8.3163
4,43.753,-69.501,93.065,8.3191
4,43.753,-69.501,93.342,8.3186
4,43.753,-69.501,93.766,8.3007
4,43.753,-69.501,94.235,8.2604
